@type,@id,@lat,@lon,name,name:hu,alt_name,alt_name:hu,old_name,old_name:hu,url:miserend
node,7512431234,46.8794047,21.0267310,Szent Imre-kápolna,,,,,,https://miserend.hu/templom/1495
node,7548656421,46.2352973,20.1078967,Kecskéstelepi házkápolna,,,,,,https://miserend.hu/templom/4387
node,7793503286,46.5632981,25.9743052,Biserica Sfânta Maria Magdalena,Szent Mária Magdolna templom,,,,,https://miserend.hu/templom/3564
node,8115392905,47.3107143,19.4988920,Munkás Szent József kápolna,,,,,,https://miserend.hu/templom/4385
node,8255585571,46.6715421,19.3883184,Fogolykiváltó Boldogasszony-templom,,,,,,https://miserend.hu/templom/1077
node,8264849617,46.8395605,19.3063219,Szent Kereszt feltalálása-kápolna,,,,,,http://miserend.hu/?templom=1381
node,8383274395,48.2847773,21.0688354,Keresztelő Szent János születése-kápolna,,,,,,http://miserend.hu/?templom=5094
node,8388741249,47.5479318,18.2624884,Bosco Szent János-templom,,,,,,http://miserend.hu/?templom=453
node,8396627917,47.5948517,17.0240539,Kórházkápolna,,Tomisronykápolna,,,,https://miserend.hu/templom/4913
node,8418827849,46.8859068,16.6892151,Zélpusztai Szentháromság-templom,,,,,,https://miserend.hu/templom/3226
node,8418858235,46.7154960,16.6994544,Szentháromság-iskolakápolna,,,,,,https://miserend.hu/templom/2918
node,8419085786,46.4473590,17.9220400,Rózsafűzér királynéja kápolna,,,,,,https://miserend.hu/templom/4253
node,8419174244,46.9087931,19.6879720,Szent Kereszt felmagasztalása-kápolna,,,,,,https://miserend.hu/templom/4703
node,8419174246,46.5547498,19.1486601,Csornapusztai misézőhely,,,,,,https://miserend.hu/templom/2779
node,8419377660,47.5054698,17.7908111,Szent Benedek-templom,,,,,,https://miserend.hu/templom/1296
node,8419377661,47.6861063,21.6691174,Szent Család-templom,,,,,,https://miserend.hu/templom/1546
node,8419378457,47.1035606,18.5047144,Belsőbárándi misézőhely,,,,,,https://miserend.hu/templom/4849
node,8419808264,46.2953778,18.2030242,Misézőhely,,,,,,https://miserend.hu/templom/5176
node,8419862322,47.1113135,17.5655156,Misézőhely,,,,,,https://miserend.hu/templom/4907
node,8420294804,48.3741266,20.5066755,Misézőhely,,,,,,https://miserend.hu/templom/5116
node,8420323447,46.3504908,20.7317601,Misézőhely,,,,,,https://miserend.hu/templom/5053
node,8420405867,46.1751857,18.9610034,Kórházkápolna,,,,,,https://miserend.hu/templom/2784
node,8420564749,46.7016034,16.8187865,Misézőhely,,,,,,https://miserend.hu/templom/2926
node,8420630643,48.0797275,19.3090827,Kórházkápolna,,,,,,https://miserend.hu/templom/4206
node,8421059674,46.1920267,17.5786962,Szent Vendel kápolna,,,,,,https://miserend.hu/templom/4321
node,8421146200,46.7705114,23.5915228,Capela Sf. Ieremia,Szent Jeromos-kápolna,,,,,https://miserend.hu/templom/3403
node,8422501051,46.9560321,17.8956861,Kórházkápolna,,,,,,https://miserend.hu/templom/1929
node,8424356063,47.6501492,19.4905330,Jézus Szíve-kápolna,,,,,,https://miserend.hu/templom/4905
node,8431959923,46.0729870,17.7794766,Misézőhely,,,,,,https://miserend.hu/templom/4348
node,8431982558,47.9879823,19.8255250,Szent Antal-kápolna,,,,,,https://miserend.hu/templom/4242
node,8432054945,46.6417602,16.4715291,Jézus Szíve iskolakápolna,,,,,,https://miserend.hu/templom/2919
node,8432913282,47.1193435,18.1142301,Misézőhely,,,,,,https://miserend.hu/templom/4743
node,8433010730,47.4726214,18.8279536,Misézőhely,,,,,,https://miserend.hu/templom/4529
node,8434031584,46.8365321,16.7159885,Iskolakápolna,,,,,,https://miserend.hu/templom/3058
node,8434170545,46.1980814,18.1171188,Imaház,,,,,,https://miserend.hu/templom/4582
node,8435716851,45.9059037,18.0402641,Misézőhely,,,,,,https://miserend.hu/templom/4644
node,8435969646,46.1815282,17.8403257,Misézőhely,,,,,,https://miserend.hu/templom/4153
node,8437613866,47.4376893,18.9718464,Misézőhely,,,,,,https://miserend.hu/templom/4333
node,8437640328,47.5389753,19.0311754,Kórházkápolna,,,,,,https://miserend.hu/templom/3508
node,8437690681,47.5923729,19.1192778,Misézőhely,,,,,,https://miserend.hu/templom/5165
node,8437714547,47.4619091,19.0847762,Szent Borbála-kápolna,,,,,,https://miserend.hu/templom/4605
node,8437745221,47.4893362,19.0848169,Jó Pásztor-kápolna,,,,,,https://miserend.hu/templom/2399
node,8437931577,47.1707932,19.8183811,Misézőhely,,,,,,https://miserend.hu/templom/4357
node,8438208577,47.2578338,17.1486170,Don Bosco Szent János iskolakápolna,,,,,,https://miserend.hu/templom/4870
node,8438226291,46.9890197,17.3413142,Szent Márton püspök imaház,,,,,,https://miserend.hu/templom/4915
node,8438463412,47.7647680,19.7024050,Misézőhely,,,,,,https://miserend.hu/templom/4425
node,8438911569,47.5471227,18.7190690,Premontrei Nővérek kápolnája,,,,,,https://miserend.hu/templom/5317
node,8438913794,47.5472928,18.7156739,Kastélykápolna,,,,,,https://miserend.hu/templom/5022
node,8439244122,48.3583618,22.0778122,Szent István király-kápolna,,,,,,https://miserend.hu/templom/1910
node,8439431359,46.4927392,17.0814158,Havas Boldogasszony kápolna,,,,,,https://miserend.hu/templom/4509
node,8439982868,47.5137866,19.0678506,Szent Család-kápolna,,,,,,https://miserend.hu/templom/4920
node,8439987205,47.1619737,17.0822370,Iskolakápolna,,,,,,https://miserend.hu/templom/2884
node,8440019087,47.5090399,19.0809483,Magyarok Nagyasszonya-kápolna,,,,,,https://miserend.hu/templom/4847
node,8440045658,47.5236109,18.9310514,Kalkuttai Szent Teréz Anya Kórházkápolna,,,,,,https://miserend.hu/templom/4929
node,8440047764,47.4851263,19.0116142,Görögkatolikus misézőhely,,,,,,https://miserend.hu/templom/5023
node,8440061899,47.4929364,19.0564993,Misézőhely,,,,,,https://miserend.hu/templom/5179
node,8440074842,47.5091790,19.0069040,Kórházkápolna - Szent János Kórház,,,,,,https://miserend.hu/templom/2058
node,8440081415,47.4589227,19.0169015,Misézőhely,,,,,,https://miserend.hu/templom/5374
node,8440169281,47.5175211,19.0368957,Szent Lukács kórházkápolna,,,,,,https://miserend.hu/templom/4964
node,8440323796,47.4779669,19.1611039,Árpád-házi Szent Erzsébet kórházkápolna,,,,,,https://miserend.hu/templom/5167
node,8440330832,47.4674262,19.1588410,Misézőhely,,,,,,https://miserend.hu/templom/5056
node,8440342555,47.5185433,19.0980382,Szent Kereszt Kórházkápolna,,,,,,https://miserend.hu/templom/4197
node,8440343224,47.4490774,19.1504940,Misézőhely,,,,,,https://miserend.hu/templom/5352
node,8440394141,47.3907867,18.4637681,Misézőhely,,,,,,https://miserend.hu/templom/4201
node,8440397311,46.4610127,19.1952517,Szent Imre-kápolna,,,,,,https://miserend.hu/templom/1176
node,8440596521,46.1892316,17.9274678,Misézőhely,,,,,,https://miserend.hu/templom/4157
node,8441669031,46.7329206,19.3115167,Szentháromság-kápolna,,,,,,https://miserend.hu/templom/1071
node,8442310179,46.6410950,16.6980117,Misézőhely,,,,,,https://miserend.hu/templom/5274
node,8442571117,47.7153818,22.5868511,Biserica Romano-Catolică,Szent Család templom,,,,,https://miserend.hu/templom/4667
node,8442788271,46.8163318,16.7479888,Szent Miklós-templom,,,,,,https://miserend.hu/templom/2924
node,8442834600,47.4109711,18.9516122,Misézőhely,,,,,,https://miserend.hu/templom/4211
node,8442838762,45.8763384,18.1609054,Iskolakápolna,,,,,,https://miserend.hu/templom/4645
node,8442932626,46.8018836,16.7196417,Szent József-iskolakápolna,,,,,,https://miserend.hu/templom/2712
node,8442961071,47.8116532,19.3244292,Misézőhely,,,,,,https://miserend.hu/templom/4426
node,8443267211,47.5624875,21.6217076,Misézőhely,,,,,,https://miserend.hu/templom/4447
node,8443304841,47.5060984,21.6375018,Kápolna,,,,,,https://miserend.hu/templom/1438
node,8443343616,48.1524193,21.9743233,Misézőhely,,,,,,https://miserend.hu/?templom=5193
node,8443344140,47.4543983,17.0368002,Szent Margit-templom,,,,,,https://miserend.hu/?templom=771
node,8443503290,46.9643701,18.9434375,Misézőhely,,,,,,https://miserend.hu/?templom=3457
node,8443539997,48.2951854,20.7253367,Kórházkápolna,,,,,,https://miserend.hu/?templom=5181
node,8443551308,46.5523529,17.8532459,Misézőhely,,,,,,https://miserend.hu/?templom=4422
node,8446910412,47.3896287,18.9164793,Misézőhely,,,,,,https://miserend.hu/?templom=5124
node,8450558814,47.2116661,17.6227920,Szent József kórházkápolna,,,,,,https://miserend.hu/?templom=4163
node,8450663475,48.4913626,21.6030206,Istenszülő elhunyta-kápolna,,,,,,https://miserend.hu/?templom=3840
node,8450798348,46.8327943,16.8431943,Szent Kereszt-kápolna,,,,,,https://miserend.hu/?templom=2549
node,8452415368,47.0911592,17.9097148,Szűz Mária betegek gyógyítója-kórházkápolna,,,,,,https://miserend.hu/templom/5221
node,8453488225,47.7787784,19.1265289,Borromei Szent Károly-kápolna,,Irgalmas-kápolna,,,,https://miserend.hu/templom/4375
node,8453604725,47.7838713,19.1480551,Misézőhely,,,,,,https://miserend.hu/templom/4374
node,8454109321,46.4339160,17.5736253,Magyarok Nagyasszonya-kápolna,,,,,,https://miserend.hu/templom/4304
node,8454232366,46.7484831,18.4589680,Misézőhely,,,,,,https://miserend.hu/templom/5356
node,8455434134,47.6344009,21.6119208,Misézőhely,,,,,,https://miserend.hu/templom/4390
node,8463484909,46.5296569,18.9934498,Misézőhely,,,,,,https://miserend.hu/templom/2778
node,8463796942,46.5330720,18.9825119,Szent Kereszt-kápolna,,,,,,https://miserend.hu/templom/5245
node,8463798504,46.5737986,16.6800100,Misézőhely,,,,,,https://miserend.hu/templom/4978
node,8463872853,46.9101615,19.6735494,Misézőhely,,,,,,https://miserend.hu/templom/2791
node,8463885497,46.9114189,19.6803273,Isteni Irgalmasság Ökumenikus Kápolna,,,,,,https://miserend.hu/templom/2792
node,8465213960,45.8244121,17.9140006,Misézőhely,,,,,,https://miserend.hu/templom/5045
node,8465214793,47.0763951,17.1177152,Szent István király-kápolna,,,,,,https://miserend.hu/templom/2845
node,8465252514,46.8607255,16.7125713,Szent György misézőhely,,,,,,https://miserend.hu/templom/3762
node,8467842658,46.9330004,16.6576971,Iskolakápolna,,,,,,https://miserend.hu/templom/2891
node,8473121814,46.0164635,17.6229416,Szent Erzsébet-kápolna,,,,,,https://miserend.hu/templom/4315
node,8476761504,46.8581200,16.5010794,Iskolakápolna,,,,,,https://miserend.hu/templom/5276
node,8476762433,47.4990254,18.0233831,Kórházkápolna,,,,,,https://miserend.hu/templom/4945
node,8476764176,46.7115847,19.8374381,Kórházkápolna,,,,,,https://miserend.hu/templom/1294
node,8476767131,46.4328688,19.4729207,Batthyány-Strattmann László kápolna,,,,,,https://miserend.hu/templom/4804
node,8476865846,47.5399652,19.2567176,Misézőhely,,,,,,https://miserend.hu/templom/3681
node,8476883571,46.1662421,17.6005069,,,,,,,https://miserend.hu/templom/5360
node,8480915876,48.0663724,20.7405837,Mária Szeplőtelen Szíve-kápolna,,,,,,https://miserend.hu/templom/3496
node,8483774438,46.4573408,16.6757268,Avilai Szent Teréz-kápolna,,Szent Teréz imaház,,,,https://miserend.hu/templom/2951
node,8484857150,47.6416766,23.5805195,Capela Sfântului Francisc de Assisi,Assisi Szent Ferenc kápolna,,,,,https://miserend.hu/templom/4676
node,8485000944,47.1566720,19.6151086,Misézőhely,,,,,,https://miserend.hu/templom/4317
node,8486972085,47.3271891,17.4704685,Kórházkápolna,,,,,,https://miserend.hu/templom/5200
node,8487041995,47.9264631,20.0595278,Misézőhely a Parádfürdői kórházban,,,,,,https://miserend.hu/templom/4958
node,8487218038,46.2322724,17.3615037,Kórházkápolna,,,,,,https://miserend.hu/templom/4556
node,8489783411,46.8357615,16.8453917,Misézőhely,,,,,,https://miserend.hu/templom/2562
node,8489813575,46.8734053,16.8570239,Misézőhely,,,,,,https://miserend.hu/templom/2552
node,8491952983,46.6094413,24.7759508,Biserica Romano-Catolică,Szent Mihály arkangyal templom,,,,,https://miserend.hu/templom/3514
node,8493601489,46.2903964,18.1023711,Iskolakápolna,,,,,,https://miserend.hu/templom/4574
node,8494716551,47.9632972,21.5495603,Szent Erzsébet-kápolna,,,,,,https://miserend.hu/templom/3168
node,8497409933,47.3101499,20.3714543,Iskolakápolna,,,,,,https://miserend.hu/templom/5255
node,8498054674,47.6810567,19.1283946,Iskolakápolna,,,,,,https://miserend.hu/templom/5111
node,8500004660,46.4385874,18.5235238,Szent László-kápolna,,,,,,https://miserend.hu/templom/2541
node,8504900580,46.6476853,16.6410356,Misézőhely,,,,,,https://miserend.hu/templom/4979
node,8504970705,47.0467689,17.1594077,Szentlélek-imaterem,,,,,,https://miserend.hu/templom/5166
node,8509464557,46.2211772,20.4689573,Szent Anna-kápolna,,,,,,https://miserend.hu/templom/5392
node,8512872032,46.6317281,16.5641849,Misézőhely,,,,,,https://miserend.hu/templom/5280
node,8515152740,46.1766600,17.9272591,Rózsafüzér királynője iskolakápolna,,,,,,https://miserend.hu/templom/4156
node,8515224778,45.2496105,20.9627835,Crkva Kraljica krunice,Rózsafüzér királynője iskolakápolna,,,,,https://miserend.hu/templom/4886
node,8516233887,45.8369314,25.7994562,Biserica Romano-Catolică,Jézus Szent Szíve templom,,,,,https://miserend.hu/templom/3330
node,8516264332,47.0602358,21.9378721,Biserica Mizericordienilor,Őrangyalok-templom,,Irgalmasrendiek temploma,,,https://miserend.hu/templom/3685
node,8517852199,46.5399356,20.5886580,Kórházi misézőhely,,,,,,https://miserend.hu/templom/4269
node,8517894134,46.6207234,16.6779733,Misézőhely,,,,,,https://miserend.hu/templom/4977
node,8518242143,48.2586636,20.3623861,Nagyboldogasszony-iskolakápolna,,Ózd-Centeri iskolakápolna,,,,https://miserend.hu/templom/4169
node,8518305999,48.2736783,20.2453790,Misézőhely,,,,,,https://miserend.hu/templom/4210
node,8518423591,47.9183688,19.6913517,Szent Kereszt kórházkápolna,,,,,,https://miserend.hu/templom/4372
node,8519693501,47.5718995,21.9392429,Buzitai iskolakápolna,,,,,,https://miserend.hu/templom/1516
node,8525554746,47.9512173,21.7291615,Szent Lázár kórházkápolna,,,,,,https://miserend.hu/templom/3172
node,8525574057,47.9742054,21.7236407,Szent Imre iskolakápolna,,Jósavárosi misézőhely,,,,https://miserend.hu/templom/3173
node,8525656129,47.9802924,21.7137807,Misézőhely,,,,,,https://miserend.hu/templom/4448
node,8529591010,45.0794645,20.9675780,Kapela-Kraljica Krunice,Kraljica Krunice Crkv,,,,,https://miserend.hu/templom/4885
node,8530971900,46.6961340,16.8990690,Szent Cecília-kápolna,,Barátipusztai kápolna,,,,https://miserend.hu/templom/5289
node,8533583968,46.9857348,18.7890872,Misézőhely,,,,,,https://miserend.hu/templom/4530
node,8533599136,46.9575424,18.8451652,Misézőhely,,,,,,https://miserend.hu/templom/4531
node,8535824733,47.2641086,18.2724587,Misézőhely,,,,,,https://miserend.hu/templom/3024
node,8535859719,48.3530893,21.9389671,Misézőhely,,,,,,https://miserend.hu/templom/4196
node,8536081003,46.0433596,25.5755811,Fájdalmas Szűzanya-templom,Fájdalmas Szűzanya-templom,,,,,https://miserend.hu/templom/3259
node,8536846565,46.1355930,18.1542173,Szent Márton püspök kápolna,,,,,,https://miserend.hu/templom/4728
node,8540144463,46.2844018,17.7238422,Misézőhely,,,,,,https://miserend.hu/templom/4327
node,8540203265,46.0719005,17.7515628,Misézőhely,,,,,,https://miserend.hu/templom/5357
node,8540205326,47.1923761,20.5792722,Iskolakápolna,,,,,,https://miserend.hu/templom/2872
node,8540221712,47.8750280,21.8458090,Kórházkápolna,,,,,,https://miserend.hu/templom/4449
node,8541379513,47.8728388,22.6567138,Görögkatolikus misézőhely,,,,,,https://miserend.hu/templom/4846
node,8543247138,46.2537636,20.1267566,Szent Kereszt kórházkápolna,,,,,,https://miserend.hu/templom/4219
node,8545077528,47.6299271,18.8518939,Marillac Szent Lujza-kápolna,,,,,,https://miserend.hu/templom/4722
node,8545707837,46.7601490,16.6114080,Jézus Szíve-iskolakápolna,,,,,,https://miserend.hu/templom/2963
node,8551657498,48.2729999,21.5850683,Szent István király-kápolna,,Apróhomoki kápolna,,,,https://miserend.hu/templom/4193
node,8552951163,44.7933211,21.0635516,Црква Светог Вацлава,Szent Vencel templom,,,,,https://miserend.hu/templom/4868
node,8555010710,46.6238003,25.7114854,Biserica Romano-Catolică,Sarlós Boldogasszony templom,,,,,https://miserend.hu/templom/3590
node,8555084203,46.2399076,19.4428541,Szent Imre misézőhely,,,,,,https://miserend.hu/templom/4963
node,8556285514,47.1589693,18.2860264,Misézőhely,,,,,,https://miserend.hu/templom/4936
node,8556356790,45.8399017,18.6134761,Iskolakápolna,,,,,,https://miserend.hu/templom/4658
node,8556995674,46.5948411,18.4046412,Szociális Otthoni misézőhely,,,,,,https://miserend.hu/templom/2773
node,8558086210,46.4812335,22.5848513,Biserica Adormirea Maicii Domnului,Szűz Mária Születése templom,,,,,https://miserend.hu/templom/4797
node,8558287385,46.3429541,25.7652621,Szent Kinga misézőhely,,,,,,https://miserend.hu/templom/3555
node,8561848882,47.2998539,22.5319660,,Misézőhely,,,,,https://miserend.hu/templom/4877
node,8561870806,48.1149588,19.8095665,Misézőhely,,,,,,https://miserend.hu/templom/4371
node,8562614682,47.4070744,21.6304858,Misézőhely,,,,,,https://miserend.hu/templom/1533
node,8563224695,46.2686661,17.7226504,Misézőhely,,,,,,https://miserend.hu/templom/4328
node,8567449263,46.4574263,17.8051968,Misézőhely,,,,,,https://miserend.hu/templom/4482
node,8567460620,46.1128420,17.7136162,Misézőhely,,,,,,https://miserend.hu/templom/4352
node,8567489058,47.6835011,16.5994973,Szent Kereszt-kápolna,,,,,,https://miserend.hu/templom/655
node,8568576554,47.1911769,18.4364122,Szent György kórházkápolna,,,,,,https://miserend.hu/templom/110
node,8572948881,46.2858794,19.7427250,Szent Rita-kápolna,,,,,,https://miserend.hu/templom/3832
node,8574205141,47.7828108,22.1825483,Misézőhely,,,,,,https://miserend.hu/templom/3049
node,8576215818,45.0724094,21.1993592,Sveta Margareta Arpadovska Crkva,Árpád-házi Szent Margit templo,,,,,https://miserend.hu/templom/4896
node,8576241441,46.2812537,18.1420142,Iskolakápolna,,,,,,https://miserend.hu/templom/2426
node,8577533424,46.8140079,21.2119582,Árpád-házi Szent Erzsébet-templom,,,,,,https://miserend.hu/templom/5391
node,8577562003,47.5963548,18.3903295,Istenanya-kápolna,,Újvárosi iskolakápolna,,,,https://miserend.hu/templom/4277
